"ticker","rsi","rs","price","price_change","price_change_ratio","price_change_ratio_1m","id","title","source","publish_date"
"FCS","48.7","","7100","600","0.092","0.203","11223224","FCS: Nghị quyết Hội đồng quản trị","TCBS","2024-06-20 13:47:00"
"FCS","62.3","","7300","200","0.028","0.159","11214807","FCS: Thay đổi người công bố thông tin","TCBS","2024-06-12 15:49:00"
"FCS","52","","6800","-800","-0.105","-0.093","11174753","FCS: Thay đổi nhân sự","TCBS","2024-05-06 16:33:00"
"FCS","47","","7000","-300","-0.041","-0.067","11168640","FCS: Nghị quyết Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-04-26 17:46:00"
"FCS","41.3","","7800","700","0.099","0.026","11156051","FCS: Báo cáo tài chính quý 1/2024","TCBS","2024-04-16 16:19:00"
"FCS","50.6","","7100","-600","-0.078","-0.066","11153867","FCS: Thay đổi giấy đăng ký kinh doanh","TCBS","2024-04-15 15:31:00"
"FCS","53.5","","8000","0","0","-0.012","11140204","FCS: Thay đổi nhân sự","TCBS","2024-04-03 16:12:00"
"FCS","46.5","","8000","500","0.067","-0.012","11136144","FCS: Tài liệu họp Đại hội đồng cổ đông","TCBS","2024-04-01 16:18:00"
"FCS","60","","8300","0","0","0.078","11132558","FCS: Nghị quyết Hội đồng quản trị","TCBS","2024-03-28 16:50:00"
"FDC","44.6","","13300","-700","-0.05","-0.104","11272317","FDC:  Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến người nội bộ Lê Ngân Hà","TCBS","2024-07-29 17:37:00"
"FDC","44.6","","14000","0","0","-0.057","11270365","FDC:  Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến người nội bộ Lê Ngân Nhi","TCBS","2024-07-26 15:33:00"
"FDC","44.6","","14000","0","0","-0.057","11269877","FDC:  Nhắc nhở chậm công bố thông tin thay đổi nhân sự và gửi BCCTT của NNB","TCBS","2024-07-26 11:07:00"
"FDC","44.6","","14000","0","0","0","11269069","FDC:  Nghị quyết HĐQT về việc phát triển dự án Nhà ở xã hội tại Hải Phòng","TCBS","2024-07-25 17:11:00"
"FDC","36.9","","13900","650","0.049","-0.041","11264370","FDC:  Thông báo thay đổi nhân sự công ty (bổ sung)","TCBS","2024-07-22 17:29:00"
"FDC","42","","13250","-800","-0.057","-0.111","11262582","FDC:  Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024","TCBS","2024-07-19 17:56:00"
"FDC","61.8","","16200","100","0.006","0.08","11257783","FDC:  Báo cáo về ngày trở thành nhóm cổ đông lớn Lê Thu Hiền","TCBS","2024-07-16 17:29:00"
